LANGUAGE,TARGET CATEGORY,TARGET WORD,REFERENCE PART OF SPEECH,REFERENCE ASSOCIATION/GRAMMATICAL GENDER,REFERENCE TRANSLATION,REFERENCE WORD,COSINE SIMILARITY,SUB-LIST
es,determiners,la,adjective,feminine,transgender,transgénero,0.0035226033809440177,la
es,determiners,la,adjective,feminine,alone,sola,0.1864637355757192,la
es,determiners,la,adjective,feminine,median,mediana,0.159146809781301,la
es,determiners,la,adjective,feminine,super modern,supermoderna,0.08320294637278385,la
es,determiners,la,adjective,feminine,pregnant,embarada,0.061547832383863035,la
es,determiners,la,adjective,feminine,stripped,desnudada,0.03831402392856476,la
es,determiners,la,adjective,feminine,procreative,procreativa,0.026392916214979485,la
es,determiners,la,adjective,feminine,lonely,solitaria,0.13244536964191744,la
es,determiners,la,adjective,feminine,attractive,atractiva,0.06402683949076363,la
es,determiners,la,adjective,feminine,clerk,oficinista,-0.016054221481132835,la
es,determiners,la,adjective,feminine,suicidal,suicidada,0.08677915798405686,la
es,determiners,la,adjective,feminine,sexy,sexy,0.03571298785879275,la
es,determiners,la,adjective,feminine,crossed out,Tachada,-0.055534794160636884,la
es,determiners,la,adjective,feminine,feminine,femeninos,-0.0552738678468303,la
es,determiners,la,adjective,feminine,very cultured,cultísima,0.08365853329927311,la
es,determiners,la,adjective,feminine,deflowered,desflorada,0.006356286880716642,la
es,determiners,la,adjective,feminine,owner,propietaria,0.12213951730483104,la
es,determiners,la,adjective,feminine,empelada,empelada,0.03367673980565794,la
es,determiners,la,adjective,feminine,resentful,resentida,0.09950233669579815,la
es,determiners,la,adjective,feminine,fellow citizen,conciudadana,0.03198422077695332,la
es,determiners,la,adjective,feminine,crucified,crucificada,0.051034967434225115,la
es,determiners,la,adjective,feminine,courageous,valerosa,0.15646214903893413,la
es,determiners,la,adjective,feminine,innovation,ennoviado,0.03028862858843405,la
es,determiners,la,adjective,feminine,muslim,musulmana,0.08437714802419138,la
es,determiners,la,adjective,feminine,jealous,celosa,0.0910844126898311,la
es,determiners,la,adjective,feminine,retired,jubilada,0.09983730041127023,la
es,determiners,la,adjective,feminine,most loving,amantísima,0.14610100277927818,la
es,determiners,la,adjective,feminine,divorced,divorciado,0.005167415786458996,la
es,determiners,la,adjective,feminine,paraplejica,parapléjica,0.06956499114413384,la
es,determiners,la,adjective,feminine,lucky,afortunada,0.1291980089261762,la
es,determiners,la,adjective,feminine,only,única,0.27425861369806986,la
es,determiners,la,adjective,feminine,beheaded,degollada,0.08258152302265037,la
es,determiners,la,adjective,feminine,cisexual,cisexual,-0.01457536544342842,la
es,determiners,la,adjective,feminine,sexualized,sexualizada,0.017010885963577173,la
es,determiners,la,adjective,feminine,mistreating,maltratante,-0.06719703905811185,la
es,determiners,la,adjective,feminine,reincarnated,reencarnada,0.0926308065390793,la
es,determiners,la,adjective,feminine,dead,muerta,0.12942771782709525,la
es,determiners,la,adjective,feminine,oppressed,oprimida,0.11113874502554928,la
es,determiners,la,adjective,feminine,unemployed,desempleada,0.04934139970715184,la
es,determiners,la,adjective,feminine,emperifollada,emperifollada,0.039197505454880203,la
es,determiners,la,adjective,feminine,circumcised,circuncidada,0.014520985903541518,la
es,determiners,la,adjective,feminine,faceted,lapidada,0.08471683436463799,la
es,determiners,la,adjective,feminine,spoiled,malfollada,-0.0030944183822323736,la
es,determiners,la,adjective,feminine,cold,frigida,0.033547447388714235,la
es,determiners,la,adjective,feminine,courtesan,cortesana,0.12495358764731636,la
es,determiners,la,adjective,feminine,sexist,sexista,-0.02582971276891586,la
es,determiners,la,adjective,feminine,spike,espigada,0.08433620497704122,la
es,determiners,la,adjective,feminine,effeminate,afeminada,0.013039081267217645,la
es,determiners,la,adjective,feminine,derailed,descarriada,0.07971562768768597,la
es,determiners,la,adjective,feminine,nude,desnuda,0.070833401030649,la
es,determiners,la,adjective,feminine,dismembered,descuartizada,0.05683449108456968,la
es,determiners,la,adjective,feminine,modesty,púdica,0.12814930893238932,la
es,determiners,la,adjective,feminine,shot,tiroteada,0.027302428329255328,la
es,determiners,la,adjective,feminine,innocent,inocente,0.04836383473267025,la
es,determiners,la,adjective,feminine,gangly,desgarbada,0.14161335287460053,la
es,determiners,la,adjective,feminine,wealthy,acaudalada,0.12368648495486963,la
es,determiners,la,adjective,feminine,industrious,hacendosa,0.04838201446538103,la
es,determiners,la,adjective,feminine,mongrel,mestiza,0.04625598590621923,la
es,determiners,la,adjective,feminine,embarrassed,embarzada,0.028703098687180215,la
es,determiners,la,adjective,feminine,sister-in-law,concuñada,0.056460911470798035,la
es,determiners,la,adjective,feminine,muscular,musculosa,0.05906897006263363,la
es,determiners,la,adjective,feminine,unhappy,infeliz,0.030854100158776016,la
es,determiners,la,adjective,feminine,repatriated,repatriada,0.031260047752116486,la
es,determiners,la,adjective,feminine,homesexual,homesexual,-0.05893915135462252,la
es,determiners,la,adjective,feminine,courted,cortejada,-0.0008038514912018938,la
es,determiners,la,adjective,feminine,clever,avispada,0.13591928007620374,la
es,determiners,la,adjective,feminine,pereirana,pereirana,-0.044626456495929626,la
es,determiners,la,adjective,feminine,hooded,encapuchada,0.04518999521361151,la
es,determiners,la,adjective,feminine,imprisoned,encarcelada,0.03000105853946857,la
es,determiners,la,adjective,feminine,seized,apresada,0.0656810576362139,la
es,determiners,la,adjective,feminine,gifted,superdotada,0.04956781427787695,la
es,determiners,la,adjective,feminine,intimate,íntima,0.15432343933298065,la
es,determiners,la,adjective,feminine,fea,fea,0.1855227033238696,la
es,determiners,la,adjective,feminine,marital,marital,-0.013181273216962814,la
es,determiners,la,adjective,feminine,half naked,semidesnuda,0.051309576865059804,la
es,determiners,la,adjective,feminine,disappointed,desengañada,0.0475670655053771,la
es,determiners,la,adjective,feminine,kidnapped,secuestrada,0.03324637832660232,la
es,determiners,la,adjective,feminine,curvaceous,curvilínea,0.10479141604230825,la
es,determiners,la,adjective,feminine,feminine,feminino,-0.08590820760393288,la
es,determiners,la,adjective,feminine,sentimental,sentimental,0.007956874482772632,la
es,determiners,la,adjective,feminine,neurotic,neurótica,0.055465768702848424,la
es,determiners,la,adjective,feminine,admired,admirada,0.11230473285895867,la
es,determiners,la,adjective,feminine,reclusive,reclusiva,0.04228519186551632,la
es,determiners,la,adjective,feminine,human,humano,-0.02324813734085159,la
es,determiners,la,adjective,feminine,vengeful,vengativa,0.08423677174600631,la
es,determiners,la,adjective,feminine,modern,moderna,0.13405398902896085,la
de,genders,Mann,noun,masculine,spoon,Löffel,0.3101835054938629,Male attributes
de,genders,Mann,noun,masculine,ball,Ball,0.2952067998184815,Male attributes
de,genders,Mann,noun,masculine,rock,Felsen,0.2725254138862327,Male attributes
de,genders,Mann,noun,masculine,rain,Regen,0.27481407742070496,Male attributes
de,genders,Mann,noun,masculine,tail,Schwanz,0.37145294856886263,Male attributes
de,genders,Mann,noun,masculine,butterfly,Schmetterling,0.34302749806881633,Male attributes
de,genders,Mann,noun,masculine,pie,Kuchen,0.33851788547469913,Male attributes
de,genders,Mann,noun,masculine,fish,Fisch,0.3312100357490597,Male attributes
de,genders,Mann,noun,masculine,apple,Apfel,0.3760223920323474,Male attributes
de,genders,Mann,noun,masculine,fingernail,Fingernagel,0.31200702671059816,Male attributes
de,genders,Mann,noun,masculine,frog,Frosch,0.3904695872159411,Male attributes
de,genders,Mann,noun,masculine,lettuce,Kopfsalat,0.27803445865438864,Male attributes
de,genders,Mann,noun,masculine,dirt,Schmutz,0.1971752374274799,Male attributes
de,genders,Mann,noun,masculine,sidewalk,Bürgersteig,0.3511617827761463,Male attributes
de,genders,Mann,noun,masculine,washcloth,Waschlappen,0.3655759084957524,Male attributes
de,genders,Mann,noun,masculine,stove,Herd,0.3543128337643766,Male attributes
de,genders,Mann,noun,masculine,head,Kopf,0.37415925246460147,Male attributes
de,genders,Mann,noun,masculine,sand,Sand,0.2343949727074152,Male attributes
de,genders,Mann,noun,masculine,mouth,Mund,0.3056352727489028,Male attributes
de,genders,Mann,noun,masculine,box,Kasten,0.31604445796594577,Male attributes
de,genders,Mann,noun,masculine,policeman,Polizist,0.5838175080003587,Male attributes
de,genders,Mann,noun,masculine,sandbox,Sandkasten,0.2696853947294578,Male attributes
de,genders,Mann,noun,masculine,snow,Schnee,0.2884844674247258,Male attributes
de,genders,Mann,noun,masculine,table,Tisch,0.322914381673414,Male attributes
de,genders,Mann,noun,masculine,butt,Hintern,0.37738589841113057,Male attributes
de,genders,Mann,noun,masculine,boots,Stiefel,0.3610644334184621,Male attributes
de,genders,Mann,noun,masculine,pancake,Pfannkuchen,0.2717801694869076,Male attributes
de,genders,Mann,noun,masculine,pajama,Schlafanzug,0.33783174630182505,Male attributes
de,genders,Mann,noun,masculine,sponge,Schwamm,0.2523748847268178,Male attributes
de,genders,Mann,noun,masculine,beard,Bart,0.41655031263406256,Male attributes
de,genders,Mann,noun,masculine,snowball,Schneeball,0.25220992947373067,Male attributes
de,genders,Mann,noun,masculine,cage,Käfig,0.29818488029818624,Male attributes
de,genders,Mann,noun,masculine,biscuit,Keks,0.27156798479302874,Male attributes
de,genders,Mann,noun,masculine,tummy,Bauch,0.3813608352872305,Male attributes
de,genders,Mann,noun,masculine,ladybug,Marienkäfer,0.2670970325826863,Male attributes
de,genders,Mann,noun,masculine,pumpkin,Kürbis,0.30364979047720303,Male attributes
de,genders,Mann,noun,masculine,mustard,Senf,0.20691054087691785,Male attributes
de,genders,Mann,noun,masculine,star,Stern,0.35716601761807515,Male attributes
de,genders,Mann,noun,masculine,pinecone,Tannenzapfen,0.21347702706981603,Male attributes
de,genders,Mann,noun,masculine,chair,Stuhl,0.36936474901216415,Male attributes
de,genders,Mann,noun,masculine,movie,Film,0.358258967927915,Male attributes
de,genders,Mann,noun,masculine,burger,Burger,0.3233907238061728,Male attributes
de,genders,Mann,noun,feminine,bean,Bohne,0.24794960359982918,Male attributes
de,genders,Mann,noun,feminine,soap,Seife,0.21525194321497396,Male attributes
de,genders,Mann,noun,feminine,toilet,Toilette,0.31063854759543497,Male attributes
de,genders,Mann,noun,feminine,underpants,Unterhose,0.36076429845777946,Male attributes
de,genders,Mann,noun,feminine,pants,Hose,0.33121365335816355,Male attributes
de,genders,Mann,noun,feminine,lip,Lippe,0.2313800763398314,Male attributes
de,genders,Mann,noun,feminine,sun,Sonne,0.2828924270920863,Male attributes
de,genders,Mann,noun,feminine,diaper,Windel,0.24835750870954879,Male attributes
de,genders,Mann,noun,feminine,bumblebee,Hummel,0.3478832198751752,Male attributes
de,genders,Mann,noun,feminine,toothbrush,Zahnbürste,0.2743968161292664,Male attributes
de,genders,Mann,noun,feminine,pea,Erbse,0.17171953043369176,Male attributes
de,genders,Mann,noun,feminine,wall,Wand,0.23364303038494572,Male attributes
de,genders,Mann,noun,feminine,clock,Uhr,0.2619941063325629,Male attributes
de,genders,Mann,noun,feminine,dresser,Kommode,0.2393489935362781,Male attributes
de,genders,Mann,noun,feminine,tomato,Tomate,0.2431795185958224,Male attributes
de,genders,Mann,noun,feminine,lemon,Zitrone,0.23585254356597649,Male attributes
de,genders,Mann,noun,feminine,noodle,Nudel,0.31011447033469425,Male attributes
de,genders,Mann,noun,feminine,candy,Süßigkeit,0.21417635937544927,Male attributes
de,genders,Mann,noun,feminine,bench,Bank,0.2634394909252141,Male attributes
de,genders,Mann,noun,feminine,drum,Trommel,0.2105072691254486,Male attributes
de,genders,Mann,noun,feminine,shoulder,Schulter,0.24048468191635863,Male attributes
de,genders,Mann,noun,feminine,bowl,Schüssel,0.23836550799740122,Male attributes
de,genders,Mann,noun,feminine,fist,Faust,0.29656604755248567,Male attributes
de,genders,Mann,noun,feminine,button,Taste,0.111618540589214,Male attributes
de,genders,Mann,noun,feminine,mattress,Matratze,0.24013281975397757,Male attributes
de,genders,Mann,noun,feminine,seesaw,Wippe,0.12801006380252553,Male attributes
de,genders,Mann,noun,feminine,necklace,Kette,0.21319507373046376,Male attributes
de,genders,Mann,noun,feminine,melon,Melone,0.3046682491946886,Male attributes
de,genders,Mann,noun,feminine,plane,Ebene,0.22011102688771886,Male attributes
de,genders,Mann,noun,feminine,chest,Brust,0.32208839035128556,Male attributes
de,genders,Mann,noun,feminine,ceiling,Decke,0.22401821094245253,Male attributes
de,genders,Mann,noun,feminine,barn,Scheune,0.2695509655284988,Male attributes
de,genders,Mann,noun,feminine,peanut,Erdnuss,0.1965770664473191,Male attributes
de,genders,Mann,noun,feminine,potato,Kartoffel,0.2716479149551953,Male attributes
de,genders,Mann,adjective,masculine,younger,junger,0.5445220942245427,Male attributes
de,genders,Mann,adjective,masculine,young,junge,0.487969809970802,Male attributes
de,genders,Mann,adjective,masculine,grauhaariger,grauhaariger,0.4770016994681172,Male attributes
de,genders,Mann,adjective,masculine,alter,alter,0.4744046058154337,Male attributes
de,genders,Mann,adjective,masculine,travels,greiser,0.4666768189027492,Male attributes
de,genders,Mann,adjective,masculine,righteous,rechtschaffender,0.46494772459009615,Male attributes
de,genders,Mann,adjective,masculine,elderly,hochbetagter,0.4520210414315208,Male attributes
de,genders,Mann,adjective,masculine,second,zweiter,0.4515207067831049,Male attributes
de,genders,Mann,adjective,masculine,gambling addict,spielsüchtiger,0.4476998689633779,Male attributes
de,genders,Mann,adjective,masculine,versoffener,versoffener,0.44706247035918817,Male attributes
de,genders,Mann,adjective,masculine,bearded,bärtiger,0.44469243750152493,Male attributes
de,genders,Mann,adjective,masculine,cheating,fremdgehenden,0.4426566240528813,Male attributes
de,genders,Mann,adjective,masculine,adult,erwachsenen,0.44048113733733996,Male attributes
de,genders,Mann,adjective,masculine,youthful,jungendlichen,0.4396587936713983,Male attributes
de,genders,Mann,adjective,masculine,deaf thumbs,taubstummer,0.4388008449230479,Male attributes
de,genders,Mann,adjective,masculine,godly,gottesfürchtiger,0.4377418521855799,Male attributes
de,genders,Mann,adjective,masculine,knochenharter,knochenharter,0.4375763731718041,Male attributes
de,genders,Mann,adjective,masculine,taller,großgewachsener,0.4374406004677169,Male attributes
